Dataset,Package,File,Number of alerts
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/es-ar-json.4684d24616451d767a51.chunk.js,92
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/hr-json.da32628086ac7931f77b.chunk.js,89
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/id-json.a62a329221a8b5c172cd.chunk.js,83
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/sk-json.ef0228d9051e3623d076.chunk.js,82
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/cs-json.0f3d340c792963c5f3c0.chunk.js,82
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/pt-br-json.f47a90c748cd3d08fcb8.chunk.js,81
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/vi-json.3d72ca51a3fb717ed405.chunk.js,81
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/ca-json.e8de3049314e54c29607.chunk.js,81
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/pt-json.d23aa5743c1fd1ab7414.chunk.js,78
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/pt-pt-json.ad82ca07f92dec5c34b8.chunk.js,76
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/fr-json.952335a53c8c74391bad.chunk.js,76
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/tr-json.f5056d073ad726288429.chunk.js,75
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/ro-json.1fd83f9053ecf546208b.chunk.js,74
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/lv-json.8f5106b715090d535271.chunk.js,73
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/sv-json.0a4b51f16cd3ac4b4dcd.chunk.js,73
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/zh-tw-json.c00c09816824804c6735.chunk.js,72
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/zh-cn-json.b5dbc381799a299ee498.chunk.js,72
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/ko-json.dec0946021eeddf85317.chunk.js,72
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/hu-json.4e23be75e9dbcfa28d75.chunk.js,71
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/fr-ca-json.3a6b4832fe88a23870b7.chunk.js,70
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/el-json.fc9eb5e95011968a4ef9.chunk.js,69
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/ar-json.ab2aa3a94fc7bc8edefd.chunk.js,69
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/fa-json.7e7919d4fdf146ac2217.chunk.js,67
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/ur_PK-json.5df3086469067dd8de17.chunk.js,66
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/eu-json.db18b65d734d12f84b31.chunk.js,66
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/ja-json.1db80c527ba02e3d1ee4.chunk.js,65
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/ru-json.bdc22fc34964bcf06d83.chunk.js,64
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/uk-json.ca166b0f9a055484019b.chunk.js,64
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/de-json.184060b99f8f4e921fdc.chunk.js,64
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/be-by-json.0b9fdfbc8a5cd5a05ff6.chunk.js,64
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/et-json.9d0e66da570b92431a35.chunk.js,64
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/fi-json.e76b1e39e00fe5f98e52.chunk.js,63
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/ta-json.ecb420d7b47cdc10df87.chunk.js,63
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/ml-json.8aa80485f8b4db7e0814.chunk.js,61
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/users-password.d463855168cb920a2101.chunk.js,61
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/te-json.9b974243b8d665e27675.chunk.js,61
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/kk-json.1b0f355e02f11ae84166.chunk.js,58
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/user-userprofile.835b6d4c7e98c9de805b.chunk.js,54
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/bg-bg-json.94608ca106bb73fd940d.chunk.js,53
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/sr-json.c61f936eb3c5f9704943.chunk.js,51
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/libraries/subtitles-octopus-worker-legacy.js,49
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.jquery.bundle.js,46
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.hls.js.cc0f43666faad57d74cb.chunk.js,45
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.core-js.bundle.js,40
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/zh-hk-json.faa0648f6b0f186e6c07.chunk.js,39
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/nn-json.e73f0e056d937ed6b276.chunk.js,39
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.@jellyfin.sdk.bundle.js,38
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/lt-lt-json.0a2cb4d6841674599c21.chunk.js,38
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/libraries/worker-bundle.js,35
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/libraries/wasm-gen/libarchive.js,35
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/he-json.5b8f69f2f37bed45c35c.chunk.js,34
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.webcomponents.js.bundle.js,33
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.epubjs.c07c0f0012524fc6aad8.chunk.js,30
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.@remix-run.router.bundle.js,29
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/libraries/subtitles-octopus-worker.js,28
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/sq-json.3f45d65b715a20c39d52.chunk.js,24
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.jszip.6e34ac47b4763967eb53.chunk.js,22
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/70712.24d0804fa2fab3c42ba2.chunk.js,22
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/gl-json.de5b74ff28c8b4cdee0e.chunk.js,21
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.@tanstack.query-core.bundle.js,20
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.jellyfin-apiclient.bundle.js,19
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/is-is-json.140f3c4535fc752b47cb.chunk.js,18
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/uz-json.a1c90963fe296235f096.chunk.js,18
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/users-profile.fa444c73f6518bd42fe8.chunk.js,16
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.@mui.x-data-grid.6406295fbf3a5280e26c.chunk.js,15
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/cy-json.d6f312cee372be83abeb.chunk.js,15
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.react-dom.bundle.js,14
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.axios.bundle.js,10
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/46783.38c4bb39a145d2669cc8.chunk.js,10
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/48631.c4a3e7ba7aeb0ed40721.chunk.js,10
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/36934.7cf2b87d10a7b025dad5.chunk.js,10
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/36165.c119d63cdbea8d7448d9.chunk.js,10
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/8892.8da942770a8b50b4c1c9.chunk.js,10
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/42870.477287b1c28be8e09bf3.chunk.js,10
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/10393.ebea4771b8940214f3ad.chunk.js,10
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/wizard-user.4ba8138b782857797acc.chunk.js,9
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/7502.7c8047f69fcdaabe9ffb.chunk.js,9
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/session-forgotPassword.ef6a79d2708427f49d90.chunk.js,9
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.markdown-it.ab3f9d08cb52d5a9c2d4.chunk.js,9
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.lodash-es.bundle.js,9
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/runtime.bundle.js,8
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/81682.526e3f1a713c47caca02.chunk.js,8
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/15555.css,8
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/fo-json.17aa84f4a6e7827666ca.chunk.js,8
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/apiclient.d.ts,8
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/mr-json.233c7639222872867469.chunk.js,7
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/wizard-user-index-html.0b94b2ff3b5aeb0321f3.chunk.js,7
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/themes/purplehaze/theme.css,7
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/session-login.62079b8d4d10683579a3.chunk.js,7
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/42843.47675780539e2ee1f687.chunk.js,7
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/users-add.7787a79bcd804dd86771.chunk.js,7
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/bn_BD-json.84d961a66c33345227e0.chunk.js,6
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/dashboard-apikeys-html.e0e2abfb452819cd58aa.chunk.js,6
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/session-login-index-html.c73c6453a153f384f752.chunk.js,6
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/list.898e400bd8b0a7961c35.chunk.js,6
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/dashboard-networking-html.5d9035a17878f0c32917.chunk.js,6
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/search.185981525dec0d0915f7.chunk.js,5
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/63557.c0b49393568178dc7973.chunk.js,5
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/session-resetPassword.43bceae9ebcf78043ac3.chunk.js,5
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/session-forgotPassword-index-html.dc0a330929fe0bd3a6b3.chunk.js,5
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/27011.bundle.js,5
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.jstree.6518b21d23d620ac5d09.chunk.js,5
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/25029.9e4d22da0abf7c1b5ef7.chunk.js,5
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/users-parentalcontrol.ded844273412a500dca2.chunk.js,5
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/users-access.a6255f7199c9253d3a77.chunk.js,5
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/ms-json.94d5345a5e6669aaf585.chunk.js,4
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/movies-moviesrecommended.7b829af2e4b033b60092.chunk.js,4
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/pr-json.ebd2934674c4ff6f095b.chunk.js,4
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/playback-video.3d13ae0520c4168fb1f1.chunk.js,4
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.swiper.544633f95e91dbce8c1b.chunk.js,4
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/dashboard-networking.45260c4c2a2c8e423b87.chunk.js,4
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/activity.57c18facc61df0323883.chunk.js,4
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/session-resetPassword-index-html.ef3ca45b4689d7f291ad.chunk.js,4
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/itemDetails.d3d871c54e8c7e65292d.chunk.js,4
dataset3,jellyfin-web-10.9.7-r0,/tmp/datasets/dataset3/js/jellyfin-web-10.9.7-r0.apk/jellyfin-web-10.9.7-r0/usr/lib/jellyfin/jellyfin-web/node_modules.flv.js.422432dfe7dc2ce29edd.chunk.js,4
